anchor,cohort,outcome,event_time,att,se,ci_low,ci_high,spec_id
EU,2004,reversal_event_03,1,-0.06060606060606065,0.04184215809268996,-0.14261669046773295,0.02140456925561167,sdid_base
EU,2004,reversal_event_03,2,-0.09090909090909097,0.04184215809268996,-0.17291972077076329,-0.008898461047418649,sdid_base
EU,2004,hazard_rev_03,-2,-0.07811571047776789,0.0766736746192069,-0.22839611273141341,0.07216469177587764,sdid_base
EU,2004,hazard_rev_03,-1,-0.11509583739581314,0.0766736746192069,-0.26537623964945867,0.03518456485783239,sdid_base
EU,2004,hazard_rev_03,0,-0.0011207846221970297,0.0766736746192069,-0.15140118687584256,0.1491596176314485,sdid_base
EU,2004,hazard_rev_03,1,-0.2862671513206767,0.0766736746192069,-0.43654755357432223,-0.13598674906703118,sdid_base
EU,2004,hazard_rev_03,2,0.306904719899611,0.0766736746192069,0.15662431764596546,0.4571851221532565,sdid_base
EU,2004,delta5_log_tfp,-2,0.009204996916698372,0.04187545892837546,-0.07287090258291752,0.09128089641631427,sdid_base
EU,2004,delta5_log_tfp,-1,0.021573853168366075,0.04187545892837546,-0.06050204633124982,0.10364975266798197,sdid_base
EU,2004,delta5_log_tfp,0,0.04253929963060124,0.04187545892837546,-0.03953659986901466,0.12461519913021714,sdid_base
EU,2004,delta5_log_tfp,1,0.024059066747531548,0.04187545892837546,-0.05801683275208435,0.10613496624714744,sdid_base
EU,2004,delta5_log_tfp,2,0.0012913833778867394,0.04187545892837546,-0.08078451612172916,0.08336728287750264,sdid_base
EU,2004,delta5_inv_share_gdp,-2,0.41521494052988533,1.7786360980347982,-3.070911811618319,3.9013416926780895,sdid_base
EU,2004,delta5_inv_share_gdp,-1,1.3490408363167081,1.7786360980347982,-2.137085915831496,4.835167588464913,sdid_base
EU,2004,delta5_inv_share_gdp,0,-3.877451974598715,1.7786360980347982,-7.363578726746919,-0.3913252224505106,sdid_base
EU,2004,delta5_inv_share_gdp,1,-0.9368876264075208,1.7786360980347982,-4.423014378555725,2.5492391257406837,sdid_base
EU,2004,delta5_inv_share_gdp,2,2.021262918223845,1.7786360980347982,-1.4648638339243591,5.507389670372049,sdid_base
EU,2004,delta5_inflation_cpi,-2,209.23844092446177,194.14155951767236,-171.27901573017607,589.7558975790996,sdid_base
EU,2004,delta5_inflation_cpi,-1,-208.125246550618,194.14155951767236,-588.6427032052559,172.39221010401985,sdid_base
EU,2004,delta5_inflation_cpi,0,-5.166107566885936,194.14155951767236,-385.6835642215238,375.3513490877519,sdid_base
EU,2004,delta5_inflation_cpi,1,-3.4943389482974467,194.14155951767236,-384.0117956029353,377.0231177063404,sdid_base
EU,2004,delta5_inflation_cpi,2,0.3294191263143592,194.14155951767236,-380.1880375283235,380.8468757809522,sdid_base
EU,2004,delta5_inflation_volatility,-2,99.3906939455789,57.38183749793081,-13.077707550365488,211.8590954415233,sdid_base
EU,2004,delta5_inflation_volatility,-1,-77.67503412269186,57.38183749793081,-190.14343561863626,34.793367373252536,sdid_base
EU,2004,delta5_inflation_volatility,0,-15.903395757663048,57.38183749793081,-128.37179725360744,96.56500573828134,sdid_base
EU,2004,delta5_inflation_volatility,1,6.513527708093542,57.38183749793081,-105.95487378785084,118.98192920403794,sdid_base
EU,2004,delta5_inflation_volatility,2,0.031153220587627997,57.38183749793081,-112.43724827535677,112.49955471653202,sdid_base
EU,2007,efw_overall,-2,-2.846357276794656,0.2623450817505247,-3.360553637025684,-2.3321609165636277,sdid_base
EU,2007,efw_overall,-1,-2.8968273809079026,0.2623450817505247,-3.411023741138931,-2.3826310206768744,sdid_base
EU,2007,efw_overall,0,-2.5199638135788778,0.2623450817505247,-3.034160173809906,-2.0057674533478496,sdid_base
EU,2007,efw_overall,1,-0.8459299115364312,0.2623450817505247,-1.3601262717674594,-0.33173355130540283,sdid_base
EU,2007,efw_overall,2,-0.4650249195063907,0.2623450817505247,-0.979221279737419,0.04917144072463764,sdid_base
EU,2007,efw_delta5,-2,-0.7773240914765354,0.23287063040804018,-1.233750527076294,-0.3208976558767766,sdid_base
EU,2007,efw_delta5,-1,-0.5390376613817208,0.23287063040804018,-0.9954640969814796,-0.08261122578196206,sdid_base
EU,2007,efw_delta5,0,0.48110544517633275,0.23287063040804018,0.024679009576573985,0.9375318807760915,sdid_base
EU,2007,efw_delta5,1,1.4384190103581478,0.23287063040804018,0.9819925747583891,1.8948454459579065,sdid_base
EU,2007,efw_delta5,2,0.2824493048819764,0.23287063040804018,-0.17397713071778237,0.7388757404817352,sdid_base
EU,2007,reform_event_03,-2,-0.40846633665227183,0.14809557969151607,-0.6987336728476433,-0.11819900045690035,sdid_base
EU,2007,reform_event_03,-1,-0.39409580965286584,0.14809557969151607,-0.6843631458482373,-0.10382847345749435,sdid_base
EU,2007,reform_event_03,0,0.4897087982023026,0.14809557969151607,0.19944146200693114,0.7799761343976741,sdid_base
EU,2007,reform_event_03,1,0.6424821134037088,0.14809557969151607,0.35221477720833727,0.9327494495990802,sdid_base
EU,2007,reform_event_03,2,0.4713522514248716,0.14809557969151607,0.1810849152295001,0.7616195876202431,sdid_base
EU,2007,reversal_event_03,-2,0.4823960057394484,0.22957078087355834,0.032437275227274076,0.9323547362516227,sdid_base
EU,2007,reversal_event_03,-1,0,0.22957078087355834,-0.44995873051217433,0.44995873051217433,sdid_base
