anchor,cohort,outcome,event_time,att,se,ci_low,ci_high,spec_id
WTO,all,reform_event_03,-40,-0.050314465408804764,0.019118243868234203,-0.0877862233905438,-0.012842707427065725,cs_base
WTO,all,reform_event_03,-35,-0.11132654242389123,0.028922136509890346,-0.1680139299832763,-0.05463915486450615,cs_base
WTO,all,reform_event_03,-30,-0.003265880577346232,0.10891227557545541,-0.21673394070523883,0.21020217955054638,cs_base
WTO,all,reform_event_03,-25,0.02456726555652955,0.18277154412886476,-0.33366496093604536,0.38279949204910446,cs_base
WTO,all,reform_event_03,-20,-0.3000000000000009,0.2455559924399899,-0.781289745182381,0.18128974518237934,cs_base
WTO,all,reform_event_03,-10,0.7359307359307341,0.2045902707214255,0.33493380531674016,1.136927666544728,cs_base
WTO,all,reform_event_03,-5,0.11796302465023228,0.3165362197391595,-0.5024479660385204,0.7383740153389848,cs_base
WTO,all,reform_event_03,0,-0.05736560241890007,0.21650237359521318,-0.48171025466551787,0.3669790498277178,cs_base
WTO,all,reform_event_03,5,-0.13576846205094076,0.19045714937121871,-0.5090644748185295,0.2375275507166479,cs_base
WTO,all,reform_event_03,10,0.24342105263157923,0.18805712004367858,-0.12517090265403077,0.6120130079171893,cs_base
WTO,all,reform_event_03,15,0.6105263157894775,0.20666078569307966,0.20547117583104135,1.0155814557479137,cs_base
WTO,all,reversal_event_03,-40,-0.32704402515723285,0.03389676366821852,-0.39348168194694116,-0.26060636836752454,cs_base
WTO,all,reversal_event_03,-35,0.052320870471119704,0.0881636947842795,-0.12047997130606812,0.22512171224830752,cs_base
WTO,all,reversal_event_03,-30,-0.08115589411167617,0.05663888186030712,-0.19216810255787814,0.029856314334525777,cs_base
WTO,all,reversal_event_03,-25,0.1355170902716919,0.037896507303921814,0.061239935956005145,0.20979424458737866,cs_base
WTO,all,reversal_event_03,-20,0.03750000000000017,0.031621125441564805,-0.024477405865466845,0.09947740586546719,cs_base
WTO,all,reversal_event_03,-10,0.05844155844155841,0.030007128726711345,-3.724138627958229e-4,0.11725553074591265,cs_base
WTO,all,reversal_event_03,-5,-0.025233177881412654,0.025503416081879244,-0.07521987340189597,0.02475351763907066,cs_base
WTO,all,reversal_event_03,0,0.18287327678983245,0.10448570170723978,-0.02191869855635753,0.38766525213602243,cs_base
WTO,all,reversal_event_03,5,0.009519294829088394,0.0899637524361998,-0.16680965994586322,0.18584824960404,cs_base
WTO,all,reversal_event_03,10,0.11466165413533909,0.1997257292136471,-0.2768007751234092,0.5061240833940874,cs_base
WTO,all,reversal_event_03,15,-0.13815789473684278,0.04504790328042469,-0.22645178516647518,-0.049864004307210386,cs_base
WTO,all,hazard_rev_03,-40,0,NA,NA,NA,cs_base
WTO,all,hazard_rev_03,-35,-0.02358490566037733,0.012463878120001883,-0.04801410677558102,8.442954548263625e-4,cs_base
WTO,all,hazard_rev_03,-30,-0.02503851051136615,0.012751743953849863,-0.050031928660911884,-4.5092361820420895e-5,cs_base
WTO,all,hazard_rev_03,-25,-0.034591367221735295,0.008323782409729892,-0.05090598074480589,-0.018276753698664706,cs_base
WTO,all,hazard_rev_03,-20,0.16250000000000017,0.23686887006593385,-0.3017629853292302,0.6267629853292305,cs_base
WTO,all,hazard_rev_03,-10,-0.058441558441558406,0.03513334655085784,-0.12730291768123977,0.010419800798122963,cs_base
WTO,all,hazard_rev_03,-5,-0.03397734843437704,0.030732950896922007,-0.09421393219234417,0.026259235323590098,cs_base
WTO,all,hazard_rev_03,0,0.029126415722852905,0.10092923040368276,-0.16869487586836532,0.22694770731407113,cs_base
WTO,all,hazard_rev_03,5,0.05641111054168994,0.0934510806514261,-0.1267530075351052,0.23957522861848507,cs_base
WTO,all,hazard_rev_03,10,0.01409774436090252,0.20842021813389694,-0.3944058831815355,0.4226013719033405,cs_base
WTO,all,hazard_rev_03,15,-0.09210526315789541,0.3283491616884305,-0.735669620067219,0.5514590937514283,cs_base
