anchor,cohort,outcome,event_time,att,se,ci_low,ci_high,spec_id
WTO,all,reversal_event_03,-25,-0.01554370194921157,0.057665488812745906,-0.12856806002219354,0.09748065612377041,cs_base
WTO,all,reversal_event_03,-20,0.13441590064897094,0.07649756847382827,-0.015519333559732479,0.2843511348576744,cs_base
WTO,all,reversal_event_03,-15,-0.08954339530392022,0.0714056516855978,-0.2294984726076919,0.050411681999851465,cs_base
WTO,all,reversal_event_03,-10,0.04980370933531509,0.100438872850278,-0.1470564814512298,0.24666390012185996,cs_base
WTO,all,reversal_event_03,-5,0.028981647959723418,0.09828865886459102,-0.163664123414875,0.2216274193343218,cs_base
WTO,all,reversal_event_03,0,0.04408146926274853,0.08209354347790138,-0.11682187595393817,0.20498481447943523,cs_base
WTO,all,reversal_event_03,5,-0.08581062213669083,0.075138809389003,-0.2330826885391367,0.06146144426575503,cs_base
WTO,all,reversal_event_03,10,-0.0881948400049458,0.10261889994161044,-0.2893278838905023,0.11293820388061067,cs_base
WTO,all,reversal_event_03,15,-0.25700750584471505,0.08027462482549896,-0.414345770502693,-0.09966924118673709,cs_base
WTO,all,reversal_event_03,20,-0.25615099427030713,0.11561519377469122,-0.4827567740687019,-0.029545214471912357,cs_base
WTO,all,reversal_event_03,25,-0.4670542635658919,0.10584984459365301,-0.6745199589694518,-0.259588568162332,cs_base
WTO,all,hazard_rev_03,-40,0,NA,NA,NA,cs_base
WTO,all,hazard_rev_03,-35,-0.023584905660377294,0.012024041221192829,-0.04715202645391524,-1.7784866839350155e-5,cs_base
WTO,all,hazard_rev_03,-30,-0.02503851051136618,0.012826349215104345,-0.05017815497297069,1.0113395023833571e-4,cs_base
WTO,all,hazard_rev_03,-25,-0.02154094079175828,0.009591465583836983,-0.04034021333607876,-0.0027416682474377917,cs_base
WTO,all,hazard_rev_03,-20,0.04632709399808687,0.030546352769362482,-0.013543757429863593,0.10619794542603733,cs_base
WTO,all,hazard_rev_03,-15,-0.08721337196608511,0.05219086395781805,-0.1895074653234085,0.01508072139123827,cs_base
WTO,all,hazard_rev_03,-10,0.054541448399114775,0.05810456614590029,-0.059343501246849784,0.16842639804507933,cs_base
WTO,all,hazard_rev_03,-5,0.04414404404980008,0.08447092865555715,-0.12141897611509195,0.2097070642146921,cs_base
WTO,all,hazard_rev_03,0,-0.03837423676179195,0.07800982583683617,-0.19127349540199085,0.11452502187840696,cs_base
WTO,all,hazard_rev_03,5,0.003927517426332068,0.08477923887679689,-0.16223979077218983,0.17009482562485398,cs_base
WTO,all,hazard_rev_03,10,-0.11745395256627023,0.0946421590707146,-0.3029525843448708,0.0680446792123304,cs_base
WTO,all,hazard_rev_03,15,-0.16881383044173703,0.07868622750189608,-0.3230388363454534,-0.014588824538020712,cs_base
WTO,all,hazard_rev_03,20,-0.09908998988877551,0.12373498197160618,-0.3416105545531236,0.14343057477557258,cs_base
WTO,all,hazard_rev_03,25,-0.3430232558139537,0.1550265823675705,-0.6468753572543919,-0.03917115437351554,cs_base
WTO,all,delta5_log_gdp_pc,-15,0.7697928395649861,0.4767794273190033,-0.1646948379802603,1.7042805171102327,cs_base
WTO,all,delta5_log_gdp_pc,-10,-0.017339104159182744,0.3474227741327717,-0.6982877414594152,0.6636095331410498,cs_base
WTO,all,delta5_log_gdp_pc,-5,0.16087742624122645,0.09385510803058264,-0.023078585498715526,0.3448334379811684,cs_base
WTO,all,delta5_log_gdp_pc,0,0.15399066202303166,0.10348292432283891,-0.048835869649732605,0.3568171936957959,cs_base
WTO,all,delta5_log_gdp_pc,5,0.14569375522569936,0.12140163941001259,-0.09225345801792531,0.38364096846932405,cs_base
WTO,all,delta5_log_gdp_pc,10,0.24700763690578367,0.14708694587142926,-0.04128277700221769,0.535298050813785,cs_base
WTO,all,delta5_log_gdp_pc,15,0.28183002836598664,0.1667379527866344,-0.044976359095816765,0.60863641582779,cs_base
WTO,all,delta5_log_gdp_pc,20,0.4327585138327278,0.25370060642650155,-0.06449467476321524,0.9300117024286708,cs_base
