anchor,cohort,outcome,event_time,att,se,ci_low,ci_high,spec_id
EU,2007,delta5_log_tfp,1,0.14593057507055726,0.08615956807378433,-0.02294217835406004,0.31480332849517456,scm
EU,2007,delta5_log_tfp,2,-0.011870239626706091,0.08615956807378433,-0.18074299305132338,0.15700251379791122,scm
EU,2007,delta5_inv_share_gdp,-2,-2.0786635900849335,NA,NA,NA,scm
EU,2007,delta5_inv_share_gdp,-1,-1.5619338996180296,NA,NA,NA,scm
EU,2007,delta5_inv_share_gdp,0,-5.632007856854117,NA,NA,NA,scm
EU,2007,delta5_inv_share_gdp,1,4.254485926073377,NA,NA,NA,scm
EU,2007,delta5_inv_share_gdp,2,9.818265420135742,NA,NA,NA,scm
EU,2013,efw_overall,-2,-0.1281509026570209,NA,NA,NA,scm
EU,2013,efw_overall,-1,0.08686379175908687,NA,NA,NA,scm
EU,2013,efw_overall,0,-0.9108930606369734,NA,NA,NA,scm
EU,2013,efw_overall,1,-0.7868050140946572,NA,NA,NA,scm
EU,2013,efw_overall,2,-0.6736310202123246,NA,NA,NA,scm
EU,2013,reform_event_03,-2,0,NA,NA,NA,scm
EU,2013,reform_event_03,-1,3.5504932327512506e-13,NA,NA,NA,scm
EU,2013,reform_event_03,0,0.6666666666667738,NA,NA,NA,scm
EU,2013,reform_event_03,1,-0.33333333333322623,NA,NA,NA,scm
EU,2013,reform_event_03,2,1,NA,NA,NA,scm
EU,2013,reversal_event_03,-2,0,NA,NA,NA,scm
EU,2013,reversal_event_03,-1,0,NA,NA,NA,scm
EU,2013,reversal_event_03,0,0,NA,NA,NA,scm
EU,2013,reversal_event_03,1,0,NA,NA,NA,scm
EU,2013,reversal_event_03,2,0,NA,NA,NA,scm
EU,2013,hazard_rev_03,-2,-1.4595431668593877e-13,NA,NA,NA,scm
EU,2013,hazard_rev_03,-1,0,NA,NA,NA,scm
EU,2013,hazard_rev_03,0,-1.4595431668593877e-13,NA,NA,NA,scm
EU,2013,hazard_rev_03,1,0,NA,NA,NA,scm
EU,2013,hazard_rev_03,2,0,NA,NA,NA,scm
EU,2013,delta5_log_gdp_pc,-2,-8.673674829484668e-7,NA,NA,NA,scm
EU,2013,delta5_log_gdp_pc,-1,-3.1913550713191796e-6,NA,NA,NA,scm
EU,2013,delta5_log_gdp_pc,0,-0.10795012508558444,NA,NA,NA,scm
EU,2013,delta5_log_gdp_pc,1,-0.10698044982643165,NA,NA,NA,scm
EU,2013,delta5_log_gdp_pc,2,-0.19167663483122702,NA,NA,NA,scm
EU,2013,delta5_log_tfp,-2,-7.677944399986369e-7,NA,NA,NA,scm
EU,2013,delta5_log_tfp,-1,-3.3492323495143417e-7,NA,NA,NA,scm
EU,2013,delta5_log_tfp,0,-0.013441904808174449,NA,NA,NA,scm
EU,2013,delta5_log_tfp,1,-0.1644130260709899,NA,NA,NA,scm
EU,2013,delta5_inflation_cpi,-2,-0.07141121832785302,NA,NA,NA,scm
EU,2013,delta5_inflation_cpi,-1,4.623090610291346,NA,NA,NA,scm
EU,2013,delta5_inflation_cpi,0,4.742343629825125,NA,NA,NA,scm
EU,2013,delta5_inflation_cpi,1,-1.7929867371397508,NA,NA,NA,scm
EU,2013,delta5_inflation_cpi,2,0.9414587955586868,NA,NA,NA,scm
EU,2013,delta5_inflation_volatility,-2,101.62966310805922,NA,NA,NA,scm
EU,2013,delta5_inflation_volatility,-1,-544.1495157378774,NA,NA,NA,scm
EU,2013,delta5_inflation_volatility,0,0.6508277381587417,NA,NA,NA,scm
EU,2013,delta5_inflation_volatility,1,0.011910498616020893,NA,NA,NA,scm
EU,2013,delta5_inflation_volatility,2,0.8907803838011041,NA,NA,NA,scm
