iso3,Country,year,avh,ccon,cda,cgdpe,cgdpo,ck,cn,csh_c,csh_g,csh_i,csh_m,csh_r,csh_x,ctfp,cwtfp,delta,emp,hc,irr,labsh,pl_c,pl_con,pl_da,pl_g,pl_gdpo,pl_i,pl_k,pl_m,pl_n,pl_x,pop,rconna,rdana,rgdpe,rgdpna,rgdpo,rkna,rnna,rtfpna,rwtfpna,xr
ETH,Ethiopia,1953,,10297.1396484375,10602.80859375,10802.3720703125,10886.6044921875,,5462.1572265625,0.826540529727936,0.119313605129719,0.0280775222927332,-0.0441539287567139,0.0200533680617809,0.050168938934803,,,0.0356320925056934,8.18554019927979,,,,0.103178484882203,0.0945105627179146,0.0955047309398651,0.034463885997994,0.0947657749056816,0.128995242659501,,0.0949512273073196,0.127225503325462,0.0805837586522102,20.0810900722427,15994.3876953125,13541.9072265625,10962.1640625,15026.15234375,11368.333984375,,14514.0859375,,,2.49448800236644
ETH,Ethiopia,1954,,10528.1435546875,10943.76171875,10851.14453125,10962.4013671875,,5683.40625,0.834138810634613,0.126247823238373,0.0379130207002163,-0.0492189042270184,0.0109863728284836,0.0399328880012035,,,0.0353528633713722,8.31399726867676,,,,0.105819307348436,0.0968499705195427,0.0981983095407486,0.0375881543629399,0.0972016975283623,0.132353684671214,,0.10108494758606,0.128844723105431,0.0770731121301651,20.4371281308499,16306.9736328125,13994.5947265625,11021.244140625,15367.8515625,11454.1376953125,,15115.4462890625,,,2.48446989208516
FIN,Finland,1950,1991.22,19680.748046875,28144.47265625,28220.341796875,28534.7265625,,111452.484375,0.559957921504974,0.129754275083542,0.296611398458481,-0.137088909745216,-0.0182411074638367,0.169006481766701,,,0.0299558658152819,2.1858491897583,2.11924743652344,0.113578781485558,0.640154242515564,0.101628755805342,0.0963765904307365,0.0892489776015282,0.073710736656811,0.0882656648755074,0.0726751112495296,,0.0688111111521721,0.0508936457335949,0.0667465552687645,4.00889839907523,28007.5390625,37621.65625,28791.67578125,35580.78125,29556.458984375,,129762.453125,,,0.3885636354172
FIN,Finland,1951,1991.8,20860.337890625,32232.23828125,33925.44921875,32285.2421875,,119545.09375,0.530073761940002,0.116052344441414,0.352232158184052,-0.178783193230629,-0.0075362981297075,0.187961205840111,,,0.0297971405088902,2.18731904029846,2.12714982032776,0.140257552266121,0.640154242515564,0.129895115571072,0.123440593481064,0.108255244791508,0.0939592989772382,0.113754995167255,0.0803995982196677,,0.0818588808178902,0.0587148182094097,0.112628385424614,4.04729807850488,29826.98828125,42129.87109375,34263.08203125,38559.09375,33240.1640625,,140293.109375,,,0.386714192685116
FIN,Finland,1952,1992.39,22247.267578125,35104.44140625,34437.8046875,33286.01953125,,129357.4296875,0.54814887046814,0.120217844843864,0.386263519525528,-0.188552603125572,-0.0306150037795305,0.164537325501442,,,0.0301763601601124,2.19099903106689,2.13508152961731,0.127172499895096,0.640154242515564,0.133842253606678,0.127498492598534,0.111053004860878,0.0985732577829433,0.114895731210709,0.0825967447259785,,0.0869280993938446,0.0605015493929386,0.107476703822613,4.09049807549094,31633.166015625,45451.4921875,34649.57421875,40515.0078125,33993.62109375,,152292.15625,,,0.386882307586765
FIN,Finland,1953,1992.98,22357.392578125,32822.53125,33142.33203125,33139.3984375,,135858.21875,0.542995989322662,0.13165095448494,0.315791398286819,-0.136599540710449,-0.01482236944139,0.160983577370644,,,0.0303963404148817,2.19727897644043,2.14304304122925,0.115845158696175,0.640154242515564,0.134751086976545,0.127735927700996,0.11391893029213,0.0988018069753261,0.113929025828838,0.0844007518890164,,0.0833449959754944,0.0609877333045006,0.0880395621061325,4.13939818135447,31475.171875,43171.3046875,33419.7890625,40362.74609375,33777.1484375,,160645.15625,,,0.386882307586765
FIN,Finland,1954,1993.56,23637.966796875,36587.8984375,36880.3828125,36463.44921875,0.0118824671953917,145402.375,0.527951002120972,0.120313689112663,0.355148255825043,-0.152412712574005,-0.0169341303408146,0.165933907032013,0.586656272411346,0.588418483734131,0.0304001495242119,2.20235896110535,2.151034116745,0.115923270583153,0.640154242515564,0.134025360406963,0.127444952726364,0.113594651222229,0.0985692957715623,0.114893518388271,0.0883132208024351,0.895942986011505,0.080586738884449,0.0630925297737122,0.0912365838885307,4.1868982939384,33376.875,47790.01953125,37362.4296875,43652.73828125,37374.48828125,0.0824275389313698,172373.078125,0.476314216852188,0.497292131185532,0.386882307586765
FRA,France,1950,2350.96,254261.328125,334347.6875,345672.6875,344243.375,,1700799,0.592612147331238,0.145997062325478,0.232644572854042,-0.101275354623795,0.027885377407074,0.102136194705963,,,0.0255272891372442,19.5722675323486,2.18359756469727,0.0563751384615898,0.695767462253571,0.0832606568369595,0.0840616747736931,0.0829709246754646,0.0873130479374241,0.0833154246211052,0.0795079930024272,,0.0903898105025291,0.0532865300774574,0.0936061441898346,42.5903941539223,323219.25,422917.0625,358704.78125,422853.84375,358109.0625,,2590043.75,,,0.533426689082003
FRA,France,1951,2360.52,272184.8125,358903.15625,364032.59375,363733.09375,,1726936.625,0.59863156080246,0.149677589535713,0.238411992788315,-0.127991542220116,0.0245051495730877,0.116765253245831,,,0.0254466012120247,19.7065715789795,2.19197201728821,0.0522062554955483,0.693430006504059,0.0983016255052139,0.0990331918001175,0.0992700606584549,0.10195906054878,0.0993517935276032,0.100013522798527,,0.10248488932848,0.0685994029045105,0.103476859629154,42.9351446594794,346255.65625,450534.0625,374942.90625,446345.71875,377359.15625,,2654590,,,0.533579098154996
FRA,France,1952,2338.83,286845.25,373915.21875,377932.21875,376739.75,,1783459.75,0.604691743850708,0.156696617603302,0.231114357709885,-0.119310393929482,0.0225675459951162,0.104240171611309,,,0.0253475178033113,19.7865791320801,2.20037865638733,0.0467443466186523,0.711373388767242,0.109184246212575,0.110845819115639,0.111359313130379,0.117257827796806,0.111711777746677,0.11305098038263,,0.110802471637726,0.0792633593082428,0.114026993513107,43.2574149253536,362703.90625,467165.84375,387427.625,460802.28125,387785.71875,,2716462.75,,,0.533579098154996
FRA,France,1953,2313.31,302641.25,388587.03125,396398,393587.71875,,1821493.75,0.611656904220581,0.157272696495056,0.218364998698235,-0.105826705694199,0.0246767681092024,0.0938553735613823,,,0.0252345893532038,19.7126636505127,2.20881748199463,0.0550217591226101,0.704870104789734,0.107986985219547,0.110301360487938,0.110149554908276,0.119302319641498,0.110936045646667,0.109615009464304,,0.110124640166759,0.0753660574555397,0.118294447660446,43.56940610832,380246,485056.90625,406084.28125,477065.90625,403316,,2778104,,,0.533579098154996
FRA,France,1954,2316.43,311394.59375,407280.25,416972.34375,414146.53125,0.139283671975136,1879554.5,0.601567387580872,0.150327399373055,0.231525897979736,-0.103185378015041,0.0246037375181913,0.0951610058546066,0.612044930458069,0.601651608943939,0.0251297987997532,19.7525272369385,2.21728873252869,0.0596794933080673,0.708994388580322,0.109886037551787,0.112135902047157,0.111154191195965,0.121139203096161,0.111912615597248,0.107966013156337,0.683835387229919,0.110530823469162,0.0733064934611321,0.118252113461494,43.8965102180152,390986.09375,509565.25,428467.78125,504171.875,425794.375,0.0853735655546188,2861011.5,0.404649674892426,0.396763771772385,0.533579098154996
GBR,United Kingdom,1950,2022.62,513005.84375,596344.75,537520.4375,552285.5625,,1371291.25,0.757900476455689,0.170977398753166,0.15089824795723,-0.147507518529892,-0.0851817429065704,0.152913138270378,,,0.0272546745836735,23.2600975036621,2.43450427055359,0.188849315047264,0.618611693382263,0.0742592059827793,0.0727136135101318,0.0718471482396126,0.0658624046993314,0.0699263513088226,0.066513496592228,,0.0812248885631561,0.0464090183377266,0.0672619640827179,50.1556530972022,549597.5625,633622,557527.875,686435.5,582727.75,,1797670.375,,,0.357371402609925
GBR,United Kingdom,1951,2030.69,515849.34375,634314.125,548185.125,569086.125,,1463261.25,0.72360110282898,0.182851046323776,0.20816670358181,-0.172725990414619,-0.101506426930428,0.159613534808159,,,0.0290365498512983,23.6061477661133,2.44469380378723,0.155704110860825,0.618611693382263,0.0813864934591159,0.0791406854987145,0.0787747576832771,0.0702532773846789,0.0758815780282021,0.0771813547000925,,0.094843752682209,0.0557122007012367,0.0761977732181549,50.3187482885271,552192.4375,668173.5,565491.3125,715732.6875,601312.625,,1919560.375,,,0.357271356210102
GBR,United Kingdom,1952,2001.24,522643.28125,621362.0625,558459.875,572957.6875,,1521759.75,0.709999144077301,0.202185615897179,0.172296822071075,-0.148441135883331,-0.0841947793960571,0.148154258728027,,,0.0304058939218521,23.5931396484375,2.45492601394653,0.152015626430511,0.618611693382263,0.0864636662139428,0.0839741677045822,0.0835157036781311,0.0752319976083624,0.0814024657011032,0.0810884512565035,,0.09944137185812,0.0585027039051056,0.0840075463056564,50.4588277063044,554544.125,650278.875,572660.0625,721338,599530.8125,,1995394.125,,,0.357271356210102
GBR,United Kingdom,1953,2004.87,549075.8125,659308.3125,592999.3125,605765.9375,,1591043.125,0.707431077957153,0.198984682559967,0.181972071528435,-0.141191408038139,-0.0866483524441719,0.139451906085014,,,0.031178917735815,23.7061538696289,2.46520090103149,0.154077976942062,0.618611693382263,0.0874734056529543,0.0849735736846924,0.0847419500350952,0.0760861676783716,0.082956001162529,0.0835881808001056,,0.0965819135308266,0.0592698566615582,0.0828130021691322,50.6219190807514,579216.125,688453.5625,606508.6875,754612.3125,629886,,2087532.875,,,0.357371402609925
GBR,United Kingdom,1954,2008.71,566583.125,681328.75,613686.1875,627313.5625,0.138081327080727,1663400.875,0.710375428199768,0.192814216017723,0.182915925979614,-0.139729604125023,-0.0868790224194527,0.140503019094467,0.820801377296448,0.891113340854645,0.0319146886467934,24.0412044525147,2.47551894187927,0.155466631054878,0.618611693382263,0.0893545736915477,0.0868753641843796,0.0864724814891815,0.0777413272143617,0.0845940038561821,0.0844831460343224,1.03508031368256,0.0972277447581291,0.0590862073004246,0.0826373547315598,50.7940182869683,598154.875,713532.75,629196.75,777041.4375,653945.9375,0.102282702922821,2182580.75,0.744318425655365,0.655120551586151,0.357271356210102
GRC,Greece,1951,2329.28,24942.064453125,30351.666015625,29408.935546875,28675.9140625,,263984.90625,0.71055269241333,0.159238710999489,0.188646212220192,-0.121532216668129,0.0351408161222935,0.0279537793248892,,,0.0269686058163643,3.40477442741394,1.53098547458649,0.0920696407556534,0.486407995223999,0.127563627343288,0.12298683822155,0.112985268235207,0.102564345460474,0.115873426198959,0.0668710446030541,,0.0918369218707085,0.0494966693222523,0.120728649199009,7.60724316773683,37186.25,48606.44921875,30706.484375,42763.0546875,31071.599609375,,437614.59375,,,0.0439911765003439
GRC,Greece,1952,2319.65,25447.205078125,29487.74609375,29001.80078125,28430.345703125,,259382.90625,0.727849185466766,0.167222753167152,0.142120704054832,-0.102551683783531,0.0318220183253288,0.0335370302200317,,,0.0262685026973486,3.44192242622376,1.57154977321625,0.0988601073622704,0.486407995223999,0.134257530512423,0.128731608390808,0.120548561215401,0.104679650380259,0.122971601784229,0.0690119714846648,,0.097756989300251,0.0509010963141918,0.120805762708187,7.6936466598468,37694.1171875,47915.23828125,30123.673828125,42113.609375,30475.189453125,,428483.125,,,0.0439911765003439
GRC,Greece,1953,2310.06,26266.01953125,31845.90625,32478.21484375,32411.41796875,,256371.5625,0.667166113853455,0.143227949738503,0.172158032655716,-0.0704436674714088,0.049726739525795,0.0381648913025856,,,0.0255738999694586,3.47770595550537,1.61318874359131,0.120753444731236,0.486407995223999,0.0930614052272752,0.0880775675177574,0.0807662978768349,0.0648624962840591,0.0809327512979507,0.0463501950668771,,0.0941991806030273,0.0335746817290783,0.109704740345478,7.77706193670426,38795.29296875,50706.1953125,33659.0625,45792.4140625,34503.828125,,423456.03125,,,0.0762142135764253
GRC,Greece,1954,2300.5,29145.228515625,33129.08984375,33231.17578125,33218.59375,,252577.6875,0.725534081459045,0.15184286236763,0.119928650557995,-0.0834648609161377,0.0437640398740768,0.0423952266573906,,,0.024877842515707,3.51010251045227,1.65593099594116,0.115152925252914,0.486407995223999,0.0884129075915741,0.0845081210136414,0.0804837942123413,0.0658503201017627,0.0805142745375633,0.0510425054432515,,0.0981158241629601,0.0363823585212231,0.115884102880955,7.85298841121593,43111.44921875,54256.01171875,34512.5546875,47826.59375,35418.984375,,416281.15625,,,0.0880410859251651
GTM,Guatemala,1950,,7785.84228515625,8625.2275390625,8437.068359375,7788.03466796875,,9595.16796875,0.905063927173615,0.0946545302867889,0.107778772711754,-0.166593506932259,-0.0654160603880882,0.124512299895287,,,0.0510482601821423,1.12930810451508,1.17806899547577,0.382506608963013,0.462680697441101,0.0661034818777491,0.065130315721035,0.0671119540929794,0.0558251373076627,0.0727048739790916,0.085492932081039,,0.0451585426926613,0.0738183706998825,0.085596039891243,3.04385123633146,12826.2587890625,15913.5673828125,8456.4072265625,14356.1162109375,7908.427734375,,41787.94140625,,,1
GTM,Guatemala,1951,,7899.85205078125,8755.646484375,8531.39453125,7825.9091796875,,10071.001953125,0.904639542102814,0.104808911681175,0.109353967010975,-0.167604699730873,-0.0676551759243012,0.116457410156727,,,0.0483567677438259,1.15055310726166,1.17906618118286,0.348542630672455,0.462680697441101,0.0695952051351621,0.0684494450688362,0.0706067532300949,0.0585600380029415,0.0769717693328857,0.0905209087044719,,0.0472530052065849,0.0812948346138001,0.0953492224216461,3.14310061275243,13042.505859375,16118.0400390625,8547.5751953125,14558.84765625,8052.06640625,,44163.234375,,,1
GTM,Guatemala,1952,,8138.75634765625,8806.1552734375,8774.490234375,8111.9189453125,,10301.708984375,0.884989202022553,0.118319183588028,0.0822738930583,-0.136839643120766,-0.0674459934234619,0.118703328073025,,,0.0458955280482769,1.1722731590271,1.18006420135498,0.335212290287018,0.462680697441101,0.0678722889596975,0.0670762285590172,0.0689205750823021,0.0611219527640965,0.0745499134063721,0.091411887797969,,0.0522840097546577,0.0826516076922417,0.100364319980145,3.24560728075945,13344.7802734375,15995.0546875,8748.98046875,14860.9560546875,8276.302734375,,45560.4140625,,,1
GTM,Guatemala,1953,,8512.984375,9240.416015625,9175.2822265625,8468.6396484375,,10614.8564453125,0.889330506324768,0.115905806422234,0.0858970955014229,-0.136332869529724,-0.0668879076838493,0.112087346613407,,,0.0437614023685455,1.19457578659058,1.18106305599213,0.353694409132004,0.462680697441101,0.069517603259098,0.0686871409416199,0.0704997032880783,0.0623150811358049,0.0763823613524437,0.0917117558413928,,0.0543419905006886,0.0817846059799194,0.106840200722218,3.35167335744696,13887.2275390625,16754.083984375,9115.0556640625,15407.533203125,8563.3837890625,,47257.90625,,,1
GTM,Guatemala,1954,,8881.6064453125,9583.3271484375,9459.7060546875,8629.1201171875,0.0009071820531971,10911.2080078125,0.920625925064087,0.108633853495121,0.0813200548291206,-0.147237747907639,-0.0648396983742714,0.101497635245323,0.785028159618378,0.871480643749237,0.0421699583530426,1.21715319156647,1.1820627450943,0.36196693778038,0.462680697441101,0.0715174865971314,0.0710108950734139,0.0726925805211067,0.0667177567103681,0.0796895250678062,0.0939774877540898,2.8762264251709,0.055098183453083,0.0829848572611809,0.120576061308384,3.46143939081601,14509.525390625,17391.6484375,9412.478515625,15691.7529296875,8731.0703125,0.0567396990954876,48844.54296875,0.98962527513504,0.984238088130951,1
HND,Honduras,1950,,2749.8046875,3088.08374023438,3700.78442382813,3642.51586914063,,4188.4638671875,0.689046204090118,0.0658728629350662,0.0928696319460869,-0.125627428293228,0.101730331778526,0.176108434796333,,,0.0409177131950855,,1.2402606010437,,,0.0635106075807725,0.0642759799957275,0.0661384090781212,0.0722819950360125,0.0671964064240456,0.0812776643672486,,0.0620156601071358,0.0654060691595078,0.068593941628933,1.42628734026872,3643.17846679688,4336.6640625,3677.64038085938,5457.38671875,3624.609375,,11638.724609375,,,2.000000001
HND,Honduras,1951,,2864.85693359375,3309.9990234375,3820.98315429688,3729.07373046875,,4510.7685546875,0.696387052536011,0.0718618929386139,0.11937066167593,-0.167375788092613,0.0865505412220955,0.193205639719963,,,0.0415664836764336,,1.24216198921204,,,0.0677323861847897,0.0685675665736198,0.0705825835466385,0.076660963641732,0.0723222121596336,0.0835508805036183,,0.0604026578366756,0.0695960149168968,0.0699883475899696,1.46887718994881,3811.08837890625,4668.19677734375,3793.49340820313,5605.1845703125,3737.5546875,,12536.537109375,,,2.000000001
HND,Honduras,1952,,3090.16943359375,3633.95434570313,3891.65771484375,3768.78930664063,,4931.2822265625,0.74577534198761,0.0741615071892738,0.144286334514618,-0.189462304115295,0.0517981648445129,0.173440933227539,,,0.0425401329994202,,1.24406623840332,,,0.0655138270456739,0.0667125880718231,0.0694812536239624,0.0787674637262663,0.0717464461922646,0.0852147506119647,,0.0633587017655373,0.0709008872509003,0.0751769691705704,1.5119832557553,4087.7119140625,5119.7431640625,3848.88452148438,5390.890625,3757.19482421875,,13689.958984375,,,2.000000001
HND,Honduras,1953,,3340.66674804688,3868.87573242188,4212.0390625,4076.62060546875,,5315.96337890625,0.742799043655396,0.0766705572605133,0.129570320248604,-0.164437502622604,0.0577889978885651,0.157608583569527,,,0.0433716960251331,,1.24597334861755,,,0.0713376807072107,0.0721537694334984,0.0745078921318054,0.0800602025842703,0.0769829154014587,0.0893965649853081,,0.067488506436348,0.0730850696563721,0.0819805040955544,1.55658689471445,4397.5673828125,5427.9580078125,4158.22509765625,5749.314453125,4033.23291015625,,14763.2939453125,,,2.000000001
HND,Honduras,1954,,3457.388671875,3854.76147460938,3924.208984375,3795.8583984375,,5533.97216796875,0.818234622478485,0.0925972610712051,0.104685880243778,-0.166229143738747,0.0226495284587145,0.128061890602112,,,0.0435226745903492,,1.24788355827332,,,0.0707897226697036,0.0724781677126885,0.0747550502419472,0.0873980938042958,0.0772827789187431,0.0945653696698781,,0.0689832419157028,0.0763570889830589,0.0865542069077492,1.60515230833524,4560.09765625,5380.70263671875,3882.25415039063,5021.71435546875,3759.09252929688,,15392.0791015625,,,2.000000001
IND,India,1950,,380269.75,414630.03125,393644.625,394468.34375,,695706.875,0.893567383289337,0.0704383328557015,0.0871052592992783,-0.0395455881953239,-0.0478346906602383,0.0362692698836327,,,0.0305420197546482,153.753768920898,1.13054633140564,0.167713031172752,0.752550661563873,0.0671066834947962,0.0655619874596596,0.0664085298776627,0.0459663142297575,0.0662698522210121,0.0757773124528476,,0.0897126570343971,0.0436296910047531,0.0878114253282547,364.521367048538,372062.6875,355605,386324.4375,378834.875,389112.84375,,705088.625,,,4.76289987976872
IND,India,1951,,395461.375,437347.84375,409740.59375,409556.9375,,727384.25,0.894379317760468,0.0712040513753891,0.102272622287273,-0.0514235310256481,-0.0459757260978222,0.0295432135462761,,,0.0308290161192417,155.689331054688,1.13267874717712,0.164191260933876,0.752550661563873,0.068230494462988,0.0665470659732819,0.0673078969120979,0.0454018685639641,0.0673380866646767,0.0744911534696574,,0.096960224211216,0.044698353856802,0.119989953935146,370.732910839569,388582.59375,375896.125,402340.0625,385963.0625,405449.40625,,742463.5,,,4.76289987976872
IND,India,1952,,413611.9375,446949.5,423052.3125,424264.65625,,747427.75,0.899532079696655,0.0753592476248741,0.0785773023962975,-0.0309377424418926,-0.05033153668046,0.0278006475418806,,,0.0309892427176237,157.72785949707,1.13481521606445,0.166835531592369,0.752550661563873,0.0649031601136318,0.063200406730175,0.063734158873558,0.04287538204298,0.0635520368814468,0.0703562894129754,,0.105049900710583,0.0418731160461903,0.102831348776817,377.24563023304,404098.71875,381232.15625,413489.96875,405568.03125,417603.9375,,764626.9375,,,4.76289987976872
IND,India,1953,,433803.5625,472257.90625,446852.90625,448938.4375,,771369.5625,0.889560639858246,0.0767267793416977,0.0856561288237572,-0.0282310992479324,-0.050316832959652,0.026604425162077,,,0.0310092400759459,159.861938476563,1.13695573806763,0.170400813221931,0.752550661563873,0.0648175827987245,0.0630620568990707,0.0638050138950348,0.0427087101952597,0.0635086074471474,0.0721863090559204,,0.101403474807739,0.0419885106384754,0.0920005664229393,384.045660444378,421414.90625,401704.65625,435203.59375,428989.96875,439926.0625,,795213.0625,,,4.76289987976872
IND,India,1954,,439230.71875,490566.03125,465021.8125,467058.09375,0.0618955455720425,816013.9375,0.853936791419983,0.0864831507205963,0.109912045300007,-0.0324100144207478,-0.0450529530644417,0.0271309800446033,0.33259391784668,0.349191397428513,0.0313449166715145,162.076858520508,1.13910031318665,0.16665481030941,0.752550661563873,0.0581883189001889,0.0563235320150852,0.0572724118828774,0.0379105962402074,0.0570227168500423,0.0653911188473275,0.751905143260956,0.0969069674611092,0.0374853238463402,0.0950009077787399,391.10139217079,425172.90625,418026.78125,453831.53125,445109.34375,458555.6875,0.0127570535987616,846501.25,0.630581021308899,0.590198040008545,4.76289987976872
IRL,Ireland,1950,2445.34,18516.283203125,21322.87890625,18328.962890625,18440.62109375,,28028.638671875,0.879333794116974,0.124769173562527,0.15219634771347,-0.329828828573227,0.0161975789815187,0.157331928610802,,,0.0275924783200026,1.42624270915985,2.15882658958435,0.204735517501831,0.631123542785645,0.0605819722874448,0.0617326758801937,0.0637564808130264,0.0698424735902792,0.0633704289793968,0.0771083674722153,,0.073412761092186,0.0611846633255482,0.0815858393907547,2.97437048964458,20363.25390625,30549.892578125,18032.314453125,30132.5390625,18142.939453125,,73230.7890625,,,0.4536409764884
IRL,Ireland,1951,2433.38,18644.005859375,22091.859375,17861.330078125,18166.06640625,,30782.666015625,0.887493968009949,0.138815462589264,0.189796403050423,-0.399561375379562,0.0101358387619257,0.17331974208355,,,0.0297934580594301,1.41199970245361,2.168044090271,0.17820131778717,0.631123542785645,0.0659359523382266,0.0673370957374573,0.0692460760474205,0.0762950676901924,0.0680844783782959,0.079568765777419,,0.079114742577076,0.0648364797234535,0.0853625610470772,2.97064935478441,20581.083984375,31727.958984375,17513.556640625,31162.076171875,18362.79296875,,79854.3125,,,0.453513958996241
IRL,Ireland,1952,2421.47,18204.169921875,21105.515625,19218.041015625,19225.73828125,,32507.169921875,0.80975741147995,0.137107118964195,0.150909498333931,-0.298701763153076,0.0264611169695854,0.174466595053673,,,0.0313597284257412,1.39616703987122,2.17730069160461,0.184553161263466,0.631123542785645,0.0709405780646069,0.0717363208532333,0.0732743963599205,0.0764359816138396,0.0732450559735298,0.0829248736098013,,0.085157610476017,0.0675433874130249,0.0934557914733887,2.96346699968061,20003.44921875,30103.455078125,18740.525390625,30625.576171875,19057.18359375,,84295.296875,,,0.4536409764884
IRL,Ireland,1953,2409.63,18919.04296875,22104.263671875,20247.810546875,20004.216796875,,34501.4296875,0.807312786579132,0.13843996822834,0.15922749042511,-0.295138448476791,0.0248596053570509,0.165298596024513,,,0.0323238782584667,1.38147330284119,2.18659710884094,0.186729624867439,0.631123542785645,0.0739369201469902,0.07478928565979,0.0764234140515328,0.0797598718020468,0.0773540288209915,0.0861294928243119,,0.0869076550006867,0.0688239261507988,0.100632831454277,2.95860329356867,20672.044921875,31499.875,19693.72265625,31755.60546875,19493.984375,,89360.703125,,,0.453513958996241
IRL,Ireland,1954,2397.84,19218.884765625,22193.029296875,20427.572265625,20226.263671875,0.0032277209684252,36111.08203125,0.810010969638825,0.140183478593826,0.147043660283089,-0.283782482147217,0.0254251230508089,0.16111920773983,0.643806517124176,0.706120908260346,0.0330583602190018,1.36417627334595,2.1959331035614,0.184267476201057,0.631123542785645,0.0743356410365151,0.0750815719366074,0.0763741731643677,0.0793917393942895,0.0771343186497688,0.0847269141238171,1.25911557674408,0.08800358325243,0.0667817518115044,0.101455248892307,2.94802098722847,21006.36328125,31659.619140625,19916.111328125,31998.482421875,19742.109375,0.0297188349068165,93551.3046875,0.308014243841171,0.592704951763153,0.453513958996241
ISL,Iceland,1950,,1013.50891113281,1488.97766113281,1389.00695800781,1485.29125976563,,7093.900390625,0.587543487548828,0.0948202386498451,0.32011815905571,-0.220493346452713,-0.0188717450946569,0.23688317835331,,,0.0337634161114693,0.0652985200285912,1.969313621521,0.0554283149540424,0.67505693435669,0.12158994287585,0.121645845472813,0.108145140111446,0.121992218070454,0.101134613156319,0.0793670645312148,,0.100073777139187,0.0736643597483635,0.0704788416624069,0.143199918008426,1202.16430664063,1726.36450195313,1436.11791992188,1532.32141113281,1533.71911621094,,11491.2138671875,,,0.150880084253834
ISL,Iceland,1951,,974.578186035156,1454.99841308594,1343.92163085938,1456.78991699219,,7328.70458984375,0.572390973567963,0.0965992584824562,0.329780071973801,-0.30620664358139,-0.0149205541238189,0.322356909513474,,,0.0330716967582703,0.0658522471785545,1.97889351844788,0.057073924690485,0.67505693435669,0.144284940373286,0.142852142453194,0.122349321842194,0.134362208580135,0.112870015203953,0.0807574083163547,,0.102036185562611,0.0773868411779404,0.0732088834047318,0.14587079964749,1158.46923828125,1668.52990722656,1375.13232421875,1510.57165527344,1512.87145996094,,11870.4423828125,,,0.168923438504584
ISL,Iceland,1952,,932.50439453125,1446.73095703125,1347.29870605469,1452.98950195313,,7565.26953125,0.54108989238739,0.10069340467453,0.353909313678741,-0.279737442731857,-0.016971031203866,0.301015853881836,,,0.0324416048824787,0.0662320330739021,1.98852002620697,0.0535346120595932,0.67505693435669,0.163858429430678,0.161658853292465,0.137063667178154,0.149839129348179,0.127093613147736,0.0924624694363643,,0.110885262489319,0.0905860960483551,0.0790523663163185,0.148233124830878,1101.26049804688,1629.77380371094,1373.0869140625,1480.80944824219,1499.04626464844,,12305.416015625,,,0.168923438504584
ISL,Iceland,1953,,1085.31787109375,1665.99340820313,1567.55554199219,1682.82385253906,,7865.9716796875,0.553734242916107,0.0912042409181595,0.34506019949913,-0.302129954099655,-0.0124818738549948,0.324613124132156,,,0.0311790034174919,0.0669206231832504,1.99819350242615,0.0577739104628563,0.67505693435669,0.162000513904241,0.160868287086487,0.140612572431564,0.153994124154823,0.130981042981148,0.102753410302086,,0.109709210693836,0.0986657664179802,0.0818084627389908,0.15131274785832,1275.85473632813,1884.576171875,1602.01965332031,1700.88806152344,1727.53015136719,,12872.0224609375,,,0.168923438504584
ISL,Iceland,1954,,1172.44421386719,1801.55358886719,1733.04809570313,1852.24963378906,0.0006127686356194,8254.259765625,0.542255818843842,0.0907280966639519,0.339646130800247,-0.296863436698914,-0.0059109008871018,0.330144286155701,0.788826584815979,0.766923725605011,0.0302684269845486,0.067775271832943,2.00791382789612,0.0643886923789978,0.67505693435669,0.163858530829635,0.162459120154381,0.142111361026764,0.154095249493306,0.132965788245201,0.104190089394455,0.922289967536926,0.106311589479446,0.0989254340529442,0.0820549577474594,0.154846211168745,1378.64831542969,2045.04699707031,1780.62976074219,1862.96435546875,1909.2998046875,0.0566442497074604,13523.234375,0.495280593633652,0.479345947504044,0.168923438504584
ISR,Israel,1950,,6215.482421875,10175.857421875,8424.291015625,6869.375,,45221.70703125,0.559771239757538,0.345039218664169,0.576526165008545,-0.452922999858856,-0.075793482363224,0.0473798140883446,,,0.0308754313737154,0.426310151815414,2.37639093399048,0.120733991265297,0.53479677438736,0.120529456077791,0.0965370684862137,0.0808220654726028,0.0576132328168865,0.0991165265440941,0.0561586593267078,,0.034142829477787,0.0439346544444561,0.0499854199588299,1.26900760109502,6857.50439453125,10147.1552734375,9298.74609375,6825.14013671875,7901.2041015625,,41970.6796875,,,0.0000733933995290237
ISR,Israel,1951,,7608.3330078125,12451.689453125,10856.25,8992.71875,,48970.91015625,0.520211935043335,0.325842887163162,0.538586437702179,-0.4150390625,-0.0236773118376732,0.0540751181542873,,,0.0306814778596163,0.489735513925552,2.38178420066834,0.12428492307663,0.53479677438736,0.126132938047665,0.0993175506591797,0.0873713195323944,0.0565064719242294,0.105476975440979,0.0686052178584934,,0.0352947823703289,0.0557739324867725,0.0304239932447672,1.47016029487066,8374.2646484375,12274.6611328125,11763.8369140625,8881.009765625,10602.1953125,,45649.9296875,,,0.0000807060737463137
