quantile,coef,std_err,p_value
0.1,0.10554362419298968,0.013601787636632468,2.1827880935575424e-14
0.5,0.06961679256261943,0.007205718057927924,3.9189275522572556e-21
0.9,0.07074876844626132,0.010840908593094696,1.0934722193468183e-10
